post_id,date,month,weekday,hour,topic,text,label,sentiment_score,followers,likes,retweets,comments,engagement_total
8358,2025-01-07,1,1,15,Technology,Can we talk about AI? overpriced,negative,-0.59,184,11,2,1,14
8359,2025-03-24,3,0,11,Entertainment,Anyone else think movie is rating?,neutral,-0.26,354,101,34,24,159
8360,2025-03-15,3,5,7,Entertainment,Netflix is really waste of time,negative,-0.96,335,86,22,13,121
8361,2025-06-29,6,6,23,Entertainment,Anyone else think Disney is boring?,negative,-0.64,4066,665,127,101,893
8362,2025-06-13,6,4,20,Technology,GPT is really amazing,positive,0.55,1833,276,118,44,438
8363,2025-03-28,3,4,14,Entertainment,Netflix is really release,neutral,0.23,77,9,2,1,12
8364,2025-01-13,1,0,19,Food,"dessert today, and it was disappointing",negative,-0.44,458,11,5,3,19
8365,2025-06-13,6,4,23,Food,Can we talk about coffee? not fresh,negative,-0.72,6342,754,243,144,1141
8366,2025-02-06,2,3,9,Social,Anyone else think education is survey?,neutral,0.24,2215,371,37,60,468
8367,2025-04-12,4,5,23,Entertainment,"concert today, and it was amazing",positive,0.97,3419,850,194,158,1202
8368,2025-01-28,1,1,8,Technology,My thoughts on AI: innovative,positive,0.63,2358,654,137,51,842
8369,2025-04-10,4,3,21,Social,Just experienced work-life - positive!,positive,0.6,28363,324,151,34,509
8370,2025-05-18,5,6,19,Food,Just experienced coffee - overpriced!,negative,-0.49,1758,263,33,37,333
8371,2025-03-23,3,6,17,Food,Just experienced boba tea - fresh!,positive,0.88,506,126,36,16,178
8372,2025-06-28,6,5,20,Entertainment,Anyone else think anime is must-watch?,positive,0.58,175,5,2,1,8
8373,2025-04-28,4,0,8,Technology,"Apple today, and it was update",neutral,-0.27,1806,450,145,53,648
8374,2025-05-15,5,3,6,Entertainment,Marvel is really premiere,neutral,0.12,8,1,0,0,1
8375,2025-02-26,2,2,21,Social,environment is really support,positive,0.8,758,40,6,2,48
8376,2025-04-14,4,0,21,Finance,Just experienced bitcoin - crash!,negative,-0.54,726,93,40,22,155
8377,2025-04-15,4,1,18,Finance,My thoughts on funds: profit,positive,0.76,71,15,2,3,20
8378,2025-01-14,1,1,13,Finance,Anyone else think investment is analysis?,neutral,-0.07,171,11,5,2,18
8379,2025-01-17,1,4,14,Technology,My thoughts on GPT: features,neutral,-0.08,5537,511,198,37,746
8380,2025-03-31,3,0,20,Entertainment,Just experienced anime - disappointing!,negative,-0.52,1739,91,28,8,127
8381,2025-01-03,1,4,22,Entertainment,Can we talk about concert? terrible,negative,-0.69,1344,274,37,50,361
8382,2025-05-24,5,5,6,Food,My thoughts on street food: location,neutral,-0.03,2023,252,31,67,350
8383,2025-01-02,1,3,19,Social,My thoughts on pension: data,neutral,-0.28,1319,232,61,63,356
8384,2025-06-04,6,2,21,Social,Just experienced environment - report!,neutral,-0.3,13170,2672,1274,773,4719
8385,2025-05-24,5,5,19,Entertainment,Just experienced anime - release!,neutral,0.29,1403,166,41,29,236
8386,2025-01-24,1,4,15,Technology,Anyone else think internet is exciting?,positive,0.66,59,14,5,2,21
8387,2025-03-24,3,0,19,Technology,Anyone else think Tesla is great?,positive,0.97,28574,1462,720,236,2418
8388,2025-03-09,3,6,7,Social,Anyone else think housing is unfair?,negative,-0.6,2300,223,98,40,361
8389,2025-03-22,3,5,20,Social,"work-life today, and it was analysis",neutral,-0.14,337,85,38,25,148
8390,2025-05-31,5,5,8,Social,Can we talk about work-life? expensive,negative,-0.49,89,23,6,2,31
8391,2025-05-11,5,6,23,Entertainment,"Disney today, and it was classic",positive,0.55,2420,59,28,17,104
8392,2025-04-11,4,4,20,Technology,My thoughts on GPT: great,positive,0.67,867,123,44,11,178
8393,2025-01-13,1,0,14,Social,My thoughts on environment: improvement,positive,0.87,25547,790,239,179,1208
8394,2025-01-18,1,5,6,Food,Just experienced street food - wait time!,neutral,0.08,549,156,47,34,237
8395,2025-06-09,6,0,8,Food,Just experienced boba tea - bad service!,negative,-0.65,205,58,22,7,87
8396,2025-03-26,3,2,21,Social,Can we talk about housing? hopeful,positive,0.51,6578,615,76,72,763
8397,2025-02-26,2,2,16,Food,"coffee today, and it was overpriced",negative,-0.85,6978,1956,606,371,2933
8398,2025-04-10,4,3,8,Food,Just experienced boba tea - hidden gem!,positive,0.81,1536,281,51,38,370
8399,2025-05-28,5,2,16,Social,health is really anxious,negative,-0.61,4241,773,209,101,1083
8400,2025-02-21,2,4,8,Entertainment,My thoughts on concert: must-watch,positive,0.8,1017,142,53,37,232
8401,2025-03-01,3,5,21,Food,My thoughts on street food: review,neutral,0.05,1750,269,31,70,370
8402,2025-02-12,2,2,8,Technology,Anyone else think Apple is breakthrough?,positive,0.65,11270,2089,381,600,3070
8403,2025-04-10,4,3,16,Finance,"crypto today, and it was wealth",positive,0.52,3830,704,329,183,1216
8404,2025-01-08,1,2,10,Finance,Just experienced bitcoin - bullish!,positive,0.84,781,149,35,13,197
8405,2025-01-01,1,2,10,Social,Anyone else think health is hopeful?,positive,0.69,16394,902,323,251,1476
8406,2025-06-21,6,5,21,Technology,"5G today, and it was breakthrough",positive,0.95,9,0,0,0,0
8407,2025-04-04,4,4,10,Entertainment,anime is really waste of time,negative,-0.71,66446,16522,7084,4731,28337
8408,2025-03-19,3,2,11,Social,Just experienced environment - support!,positive,0.47,36,1,0,0,1
8409,2025-03-05,3,2,23,Technology,Can we talk about Tesla? amazing,positive,0.97,312,74,14,15,103
8410,2025-04-19,4,5,15,Entertainment,My thoughts on Marvel: trailer,neutral,0.2,1010,197,44,41,282
8411,2025-06-10,6,1,15,Finance,Anyone else think funds is volatile?,negative,-0.46,818,161,37,15,213
8412,2025-05-07,5,2,15,Social,Anyone else think transport is difficult?,negative,-0.4,8207,1031,493,249,1773
8413,2025-01-13,1,0,6,Entertainment,Just experienced movie - rating!,neutral,-0.18,132,13,6,2,21
8414,2025-05-14,5,2,17,Food,hotpot is really wait time,neutral,0.18,1847,471,152,58,681
8415,2025-04-11,4,4,21,Finance,My thoughts on investment: rally,positive,0.69,345,97,46,28,171
8416,2025-04-04,4,4,13,Entertainment,Marvel is really incredible,positive,0.56,1978,211,33,46,290
8417,2025-06-13,6,4,20,Finance,My thoughts on economy: rally,positive,0.96,963,186,20,34,240
8418,2025-05-25,5,6,18,Technology,Anyone else think chip is specs?,neutral,-0.08,1320,98,47,9,154
8419,2025-01-22,1,2,9,Technology,My thoughts on 5G: amazing,positive,0.93,365,75,32,7,114
8420,2025-04-24,4,3,19,Technology,Just experienced Apple - breakthrough!,positive,0.63,395,33,12,6,51
8421,2025-01-25,1,5,13,Food,Anyone else think street food is must-try?,positive,0.33,1947,206,84,26,316
8422,2025-03-11,3,1,21,Social,Anyone else think environment is difficult?,negative,-0.77,7240,1806,516,91,2413
8423,2025-01-06,1,0,9,Social,Just experienced inflation - unfair!,negative,-0.48,331,60,9,9,78
8424,2025-02-25,2,1,9,Entertainment,Anyone else think Disney is waste of time?,negative,-0.9,192,4,0,0,4
8425,2025-01-10,1,4,14,Social,My thoughts on inflation: progress,positive,0.64,3740,666,222,134,1022
8426,2025-05-18,5,6,9,Finance,"bitcoin today, and it was breakthrough",positive,0.85,1027,214,27,58,299
8427,2025-03-10,3,0,8,Technology,Just experienced robot - breakthrough!,positive,0.88,5773,1518,411,178,2107
8428,2025-06-17,6,1,6,Finance,Anyone else think funds is rally?,positive,0.87,179,23,2,4,29
8429,2025-01-24,1,4,8,Technology,My thoughts on Apple: update,neutral,0.29,31,5,0,1,6
8430,2025-05-27,5,1,21,Technology,"Xiaomi today, and it was amazing",positive,0.84,377,8,3,1,12
8431,2025-04-08,4,1,22,Finance,Just experienced investment - bullish!,positive,0.57,236,66,19,7,92
8432,2025-01-27,1,0,17,Technology,Anyone else think AI is specs?,neutral,-0.28,936,17,4,1,22
8433,2025-01-22,1,2,9,Food,Just experienced hotpot - not fresh!,negative,-0.89,306,17,7,3,27
8434,2025-04-16,4,2,22,Entertainment,Just experienced game - disappointing!,negative,-0.83,4827,514,199,95,808
8435,2025-01-03,1,4,9,Finance,stocks is really crash,negative,-0.61,616,165,56,32,253
8436,2025-04-04,4,4,16,Entertainment,My thoughts on game: release,neutral,0.21,1481,188,29,24,241
8437,2025-03-10,3,0,16,Entertainment,Just experienced Disney - terrible!,negative,-0.57,1503,81,39,11,131
8438,2025-02-11,2,1,22,Social,work-life is really hopeful,positive,0.64,1619,246,106,61,413
8439,2025-03-15,3,5,10,Finance,Just experienced funds - rally!,positive,0.84,1044,116,50,22,188
8440,2025-01-27,1,0,17,Entertainment,My thoughts on Disney: box office,neutral,-0.2,3044,391,147,71,609
8441,2025-05-22,5,3,6,Entertainment,My thoughts on movie: waste of time,negative,-0.65,223,60,8,8,76
8442,2025-03-13,3,3,7,Technology,Just experienced Tesla - great!,positive,0.37,18012,5342,1323,1324,7989
8443,2025-01-24,1,4,9,Entertainment,Can we talk about Marvel? premiere,neutral,-0.04,683,195,95,33,323
8444,2025-01-29,1,2,17,Social,"housing today, and it was analysis",neutral,0.23,79,14,6,0,20
8445,2025-05-10,5,5,9,Social,Can we talk about health? report,neutral,0.29,1597,59,21,11,91
8446,2025-01-11,1,5,23,Technology,Can we talk about internet? innovative,positive,0.45,199,54,7,15,76
8447,2025-01-25,1,5,9,Social,Just experienced housing - hopeful!,positive,0.71,4149,941,190,217,1348
8448,2025-06-20,6,4,11,Food,"coffee today, and it was review",neutral,0.1,91054,26965,9034,5922,41921
8449,2025-05-29,5,3,11,Entertainment,Just experienced Disney - masterpiece!,positive,0.31,227,15,2,2,19
8450,2025-02-16,2,6,16,Entertainment,Anyone else think movie is boring?,negative,-0.63,2131,497,156,70,723
8451,2025-01-16,1,3,18,Entertainment,Anyone else think Marvel is must-watch?,positive,0.82,32,1,0,0,1
8452,2025-03-06,3,3,23,Finance,Just experienced stocks - profit!,positive,0.75,2718,461,156,33,650
8453,2025-03-30,3,6,19,Finance,Anyone else think bitcoin is crash?,negative,-0.34,186,54,19,4,77
8454,2025-02-21,2,4,13,Food,Anyone else think BBQ is review?,neutral,0.15,314,12,3,3,18
8455,2025-03-03,3,0,15,Technology,Anyone else think Tesla is price?,neutral,0.01,121,23,6,5,34
8456,2025-02-14,2,4,17,Finance,Anyone else think stocks is wealth?,positive,0.71,4742,850,165,131,1146
8457,2025-06-14,6,5,22,Entertainment,Can we talk about Marvel? must-watch,positive,0.51,8222,2312,520,682,3514
8458,2025-05-12,5,0,16,Entertainment,Just experienced Netflix - masterpiece!,positive,0.9,1149,127,27,13,167
8459,2025-05-23,5,4,12,Social,Anyone else think education is progress?,positive,0.51,194,10,1,1,12
8460,2025-04-30,4,2,14,Social,"health today, and it was progress",positive,0.69,26345,5473,1255,1171,7899
8461,2025-04-03,4,3,11,Technology,My thoughts on Apple: poor quality,negative,-0.62,244,39,17,7,63
8462,2025-01-29,1,2,8,Finance,My thoughts on bitcoin: loss,negative,-0.85,14,1,0,0,1
8463,2025-02-18,2,1,23,Technology,My thoughts on Huawei: leading,positive,0.64,2742,751,248,147,1146
8464,2025-03-02,3,6,23,Finance,My thoughts on bitcoin: crash,negative,-0.79,120,26,3,6,35
8465,2025-05-17,5,5,18,Food,My thoughts on hotpot: location,neutral,-0.06,7920,232,79,67,378
8466,2025-01-28,1,1,6,Social,Anyone else think pension is discussion?,neutral,-0.23,511,151,59,23,233
8467,2025-06-19,6,3,21,Food,My thoughts on coffee: hidden gem,positive,0.85,3668,803,190,185,1178
8468,2025-05-31,5,5,13,Social,Just experienced education - survey!,neutral,0.16,18087,1073,518,85,1676
8469,2025-03-18,3,1,20,Food,My thoughts on hotpot: hidden gem,positive,0.68,97,11,2,0,13
8470,2025-04-27,4,6,18,Social,"transport today, and it was anxious",negative,-0.8,353,50,7,13,70
8471,2025-05-12,5,0,12,Entertainment,Just experienced concert - masterpiece!,positive,0.95,942,162,78,34,274
8472,2025-06-20,6,4,23,Technology,My thoughts on chip: exciting,positive,0.97,23744,2383,759,516,3658
8473,2025-01-11,1,5,22,Entertainment,My thoughts on movie: masterpiece,positive,0.43,293,16,3,2,21
8474,2025-02-03,2,0,14,Social,work-life is really improvement,positive,0.8,333,95,19,8,122
8475,2025-05-10,5,5,22,Food,"coffee today, and it was review",neutral,0.02,2853,297,140,26,463
8476,2025-05-07,5,2,8,Food,Anyone else think coffee is review?,neutral,0.23,345,80,11,22,113
8477,2025-06-17,6,1,6,Food,"street food today, and it was overpriced",negative,-0.94,1487,294,94,38,426
8478,2025-02-17,2,0,21,Food,"boba tea today, and it was bad service",negative,-0.75,49,6,0,1,7
8479,2025-05-02,5,4,15,Social,education is really anxious,negative,-0.93,91918,10687,2599,2988,16274
8480,2025-06-11,6,2,20,Food,Just experienced dessert - fresh!,positive,0.89,74,17,2,4,23
8481,2025-02-03,2,0,10,Finance,My thoughts on bitcoin: crash,negative,-0.96,576,10,4,2,16
8482,2025-04-25,4,4,22,Entertainment,"Netflix today, and it was rating",neutral,0.18,1027,276,44,50,370
8483,2025-05-16,5,4,18,Entertainment,Just experienced concert - terrible!,negative,-0.76,50280,5644,679,712,7035
8484,2025-03-16,3,6,11,Social,"work-life today, and it was support",positive,0.32,77,3,0,0,3
8485,2025-01-22,1,2,13,Technology,My thoughts on internet: overhyped,negative,-0.69,57954,16029,3711,4561,24301
8486,2025-05-18,5,6,17,Technology,My thoughts on Apple: features,neutral,-0.03,4985,983,427,124,1534
8487,2025-02-21,2,4,13,Food,Anyone else think coffee is delicious?,positive,0.45,2525,311,120,53,484
8488,2025-01-12,1,6,23,Finance,Can we talk about investment? bullish,positive,0.44,153,6,2,0,8
8489,2025-06-05,6,3,9,Entertainment,anime is really masterpiece,positive,0.84,3436,855,197,107,1159
8490,2025-06-22,6,6,22,Entertainment,Can we talk about movie? terrible,negative,-0.98,258,44,4,5,53
8491,2025-06-11,6,2,11,Social,work-life is really positive,positive,0.46,13812,2152,363,405,2920
8492,2025-03-18,3,1,15,Finance,"economy today, and it was wealth",positive,0.92,157,7,2,2,11
8493,2025-06-10,6,1,6,Entertainment,"Netflix today, and it was premiere",neutral,0.05,874,250,33,24,307
8494,2025-05-20,5,1,22,Finance,Just experienced crypto - rally!,positive,0.9,361,47,18,9,74
8495,2025-03-28,3,4,12,Food,"boba tea today, and it was overpriced",negative,-0.64,152,36,9,4,49
8496,2025-01-06,1,0,21,Finance,Can we talk about stocks? breakthrough,positive,0.91,4830,520,96,72,688
8497,2025-01-19,1,6,12,Finance,My thoughts on investment: analysis,neutral,-0.26,3200,38,13,8,59
8498,2025-02-23,2,6,20,Entertainment,"Netflix today, and it was disappointing",negative,-0.37,12308,2366,316,622,3304
8499,2025-01-02,1,3,16,Technology,Can we talk about chip? poor quality,negative,-0.41,31,4,0,1,5
8500,2025-06-21,6,5,12,Finance,Anyone else think investment is analysis?,neutral,-0.09,9212,676,188,198,1062
8501,2025-01-03,1,4,18,Food,My thoughts on street food: must-try,positive,0.82,164538,18508,3736,5283,27527
8502,2025-04-23,4,2,7,Entertainment,My thoughts on anime: disappointing,negative,-0.9,444,17,2,3,22
8503,2025-03-02,3,6,20,Technology,phone is really launch,neutral,-0.15,48547,14430,2748,2760,19938
8504,2025-03-31,3,0,11,Social,My thoughts on transport: progress,positive,0.47,647,76,30,16,122
8505,2025-03-03,3,0,12,Technology,Anyone else think chip is amazing?,positive,0.38,70,4,1,0,5
8506,2025-05-08,5,3,16,Social,"education today, and it was support",positive,0.45,595,78,38,7,123
8507,2025-05-04,5,6,17,Entertainment,Just experienced game - boring!,negative,-0.35,8923,2107,443,370,2920
8508,2025-02-26,2,2,18,Technology,Anyone else think AI is exciting?,positive,0.97,205,58,27,16,101
8509,2025-06-11,6,2,20,Technology,chip is really features,neutral,0.01,330,55,11,9,75
8510,2025-06-07,6,5,7,Social,work-life is really support,positive,0.77,3594,685,275,137,1097
8511,2025-04-03,4,3,13,Technology,Just experienced robot - innovative!,positive,0.89,1103,65,15,12,92
8512,2025-01-18,1,5,21,Finance,stocks is really profit,positive,0.61,3530,736,222,124,1082
8513,2025-03-04,3,1,20,Social,Just experienced work-life - expensive!,negative,-0.76,1764,158,55,41,254
8514,2025-01-10,1,4,9,Technology,Huawei is really review,neutral,0.04,2861,376,72,54,502
8515,2025-06-29,6,6,11,Entertainment,anime is really masterpiece,positive,0.77,461,111,32,30,173
8516,2025-06-18,6,2,11,Social,Just experienced health - expensive!,negative,-0.51,1743,57,20,13,90
8517,2025-05-20,5,1,12,Entertainment,movie is really classic,positive,0.8,171,12,1,1,14
8518,2025-02-06,2,3,9,Technology,Xiaomi is really breakthrough,positive,0.91,14427,1202,511,287,2000
8519,2025-06-26,6,3,13,Finance,bitcoin is really wealth,positive,0.37,308,26,7,4,37
8520,2025-05-13,5,1,17,Food,My thoughts on hotpot: fresh,positive,0.6,10484,159,71,45,275
8521,2025-06-11,6,2,9,Finance,bitcoin is really bullish,positive,0.31,687,65,28,10,103
8522,2025-05-18,5,6,21,Technology,Can we talk about GPT? breakthrough,positive,0.69,1642,456,213,77,746
8523,2025-02-02,2,6,12,Social,Just experienced inflation - report!,neutral,0.07,407,116,25,30,171
8524,2025-04-12,4,5,18,Finance,My thoughts on crypto: portfolio,neutral,-0.18,143,38,10,11,59
8525,2025-04-01,4,1,23,Technology,Anyone else think Tesla is poor quality?,negative,-0.91,33,8,2,0,10
8526,2025-02-27,2,3,11,Food,"hotpot today, and it was price",neutral,-0.26,132,10,2,0,12
8527,2025-02-12,2,2,13,Finance,My thoughts on economy: loss,negative,-0.89,573,28,5,4,37
8528,2025-01-27,1,0,12,Social,housing is really data,neutral,-0.05,1675,308,78,59,445
8529,2025-06-08,6,6,20,Food,Can we talk about hotpot? amazing,positive,0.83,8273,1427,608,281,2316
8530,2025-04-13,4,6,15,Social,Anyone else think environment is positive?,positive,0.37,449,69,27,13,109
8531,2025-01-05,1,6,7,Finance,My thoughts on bitcoin: wealth,positive,0.47,187,34,10,6,50
8532,2025-02-21,2,4,18,Social,Just experienced inflation - support!,positive,0.34,61,4,1,0,5
8533,2025-05-26,5,0,17,Social,Can we talk about health? anxious,negative,-0.75,2864,310,153,22,485
8534,2025-01-09,1,3,7,Entertainment,Anyone else think concert is premiere?,neutral,-0.24,17437,3894,894,1012,5800
8535,2025-05-22,5,3,18,Entertainment,Just experienced anime - incredible!,positive,0.62,13803,3077,1456,612,5145
8536,2025-02-09,2,6,17,Entertainment,movie is really rating,neutral,0.03,4536,393,116,116,625
8537,2025-01-12,1,6,10,Food,Can we talk about street food? overpriced,negative,-0.52,3932,491,115,63,669
8538,2025-06-09,6,0,19,Finance,Anyone else think economy is profit?,positive,0.9,32703,7643,1836,1103,10582
8539,2025-06-03,6,1,17,Technology,Tesla is really launch,neutral,0.14,2130,48,17,6,71
8540,2025-01-14,1,1,21,Entertainment,Can we talk about Marvel? amazing,positive,0.71,3992,166,59,28,253
8541,2025-03-03,3,0,19,Social,Just experienced education - positive!,positive,0.59,577,116,50,22,188
8542,2025-04-03,4,3,20,Technology,5G is really poor quality,negative,-0.52,71,1,0,0,1
